date,close,volume,vix,rsi_14,beta,correlation_sp_vix
2024-06-18,5487.02978515625,3544330000,12.300000190734863,76.89966322494759,1.0,-0.6835021819205227
2024-06-20,5473.169921875,3847060000,13.279999732971191,73.43352829840686,1.0,-0.6966067441377961
2024-06-21,5464.6201171875,6773800000,13.199999809265137,71.2985968212521,1.0,-0.6952179305039057
2024-06-24,5447.8701171875,3696750000,13.329999923706055,67.17800185228745,1.0,-0.6854896243889834
2024-06-25,5469.2998046875,3591960000,12.84000015258789,69.5987834946141,1.0,-0.6892590789804602
2024-06-26,5477.89990234375,3563920000,12.550000190734863,70.53791478367026,1.0,-0.7014539885455163
2024-06-27,5482.8701171875,3589530000,12.239999771118164,71.09367153079333,1.0,-0.6968905660387872
2024-06-28,5460.47998046875,7199220000,12.4399995803833,65.13308272254974,1.0,-0.6625980890506042
2024-07-01,5475.08984375,3488760000,12.220000267028809,67.07300532386186,1.0,-0.6712588988939805
2024-07-02,5509.009765625,3329950000,12.029999732971191,71.09415221273758,1.0,-0.6764550729711865
2024-07-03,5537.02001953125,2179470000,12.09000015258789,73.92589698272883,1.0,-0.6666140286910571
2024-07-05,5567.18994140625,3253080000,12.479999542236328,76.58648063261992,1.0,-0.6341305820502867
2024-07-08,5572.85009765625,3185670000,12.369999885559082,77.05942574736802,1.0,-0.6239322844469974
2024-07-09,5576.97998046875,3232920000,12.510000228881836,77.41785482257744,1.0,-0.6169917178482315
2024-07-10,5633.91015625,3336100000,12.850000381469727,81.66954549049902,1.0,-0.5191373582401188
2024-07-11,5584.5400390625,4020950000,12.920000076293945,69.45669846473216,1.0,-0.4917653261672432
2024-07-12,5615.35009765625,3700280000,12.460000038146973,72.24599968641562,1.0,-0.407581453401774
2024-07-15,5631.22021484375,3620470000,13.119999885559082,73.58418349048452,1.0,-0.3811410277132293
2024-07-16,5667.2001953125,4041760000,13.1899995803833,76.36636911209663,1.0,-0.29994716555949874
2024-07-17,5588.27001953125,4246450000,14.479999542236328,61.15072047251979,1.0,-0.489924993758406
2024-07-18,5544.58984375,4007510000,15.930000305175781,54.66011968981669,1.0,-0.5569247888423412
2024-07-19,5505.0,3760570000,16.520000457763672,49.52884125737939,1.0,-0.5358265651078937
2024-07-22,5564.41015625,3375180000,14.90999984741211,56.17723017036877,1.0,-0.5986965101841357
2024-07-23,5555.740234375,3500210000,14.720000267028809,55.037836846850205,1.0,-0.6066972548972714
2024-07-24,5427.1298828125,3945550000,18.040000915527344,41.569040815520715,1.0,-0.7769772150125959
2024-07-25,5399.22021484375,4592120000,18.459999084472656,39.320259506628,1.0,-0.7740057993503834
2024-07-26,5459.10009765625,3638770000,16.389999389648438,46.06215154146324,1.0,-0.7821212080811267
2024-07-29,5463.5400390625,3379970000,16.600000381469727,46.53647721346948,1.0,-0.7813386742459631
2024-07-30,5436.43994140625,3777740000,17.690000534057617,43.99345926810823,1.0,-0.7914179644405815
2024-07-31,5522.2998046875,4546910000,16.360000610351562,52.79481619639039,1.0,-0.8152761225140536
2024-08-01,5446.68017578125,4703620000,18.59000015258789,45.946382701103076,1.0,-0.835353574260866
2024-08-02,5346.56005859375,5156450000,23.389999389648438,38.7747162911231,1.0,-0.855495588893432
2024-08-05,5186.330078125,5333250000,38.56999969482422,30.554980184724613,1.0,-0.842974809018442
2024-08-06,5240.02978515625,4690190000,27.709999084472656,35.490635570000464,1.0,-0.8415394717712394
2024-08-07,5199.5,4558260000,27.850000381469727,33.552366993755456,1.0,-0.8305692475260783
2024-08-08,5319.31005859375,4016830000,23.790000915527344,43.3939834224849,1.0,-0.8303700357038736
2024-08-09,5344.16015625,3516400000,20.3700008392334,45.20671605141204,1.0,-0.8279891450864276
2024-08-12,5344.39013671875,3360160000,20.709999084472656,45.22419870835631,1.0,-0.8299951375309473
2024-08-13,5434.43017578125,3648980000,18.1200008392334,51.71926228282423,1.0,-0.8338608936811523
2024-08-14,5455.2099609375,3380050000,16.190000534057617,53.10137925247213,1.0,-0.832871811185324
2024-08-15,5543.22021484375,3723310000,15.229999542236328,58.517769048326905,1.0,-0.8277775255531662
2024-08-16,5554.25,3357690000,14.800000190734863,59.15443728967664,1.0,-0.8320737228086559
2024-08-19,5608.25,3222050000,14.649999618530273,62.21226708934604,1.0,-0.8274860876464526
2024-08-20,5597.1201171875,2994420000,15.880000114440918,61.19538957469038,1.0,-0.8271684575425327
2024-08-21,5620.85009765625,3119670000,16.270000457763672,62.59906453811353,1.0,-0.8362555540697648
2024-08-22,5570.64013671875,2981530000,17.549999237060547,57.83222722514124,1.0,-0.8454570343720479
2024-08-23,5634.60986328125,3291940000,15.859999656677246,61.82114164495253,1.0,-0.8476470274734548
2024-08-26,5616.83984375,2938570000,16.149999618530273,60.1198070687526,1.0,-0.8495652133549632
2024-08-27,5625.7998046875,2798990000,15.430000305175781,60.70698664039865,1.0,-0.8517489008885849
2024-08-28,5592.18017578125,3053450000,17.110000610351562,57.2980049384974,1.0,-0.8562409949590152
2024-08-29,5591.9599609375,3065640000,15.649999618530273,57.27531716621621,1.0,-0.8489576040548366
2024-08-30,5648.39990234375,4185850000,15.0,61.484628888582066,1.0,-0.8496861690320727
2024-09-03,5528.93017578125,3866350000,20.719999313354492,50.20838432391225,1.0,-0.8635786324997482
2024-09-04,5520.06982421875,3478140000,21.31999969482422,49.483553624764994,1.0,-0.8651464365346853
2024-09-05,5503.41015625,3521650000,19.899999618530273,48.07812773238644,1.0,-0.8532130863743213
2024-09-06,5408.419921875,3822800000,22.3799991607666,40.938489796533844,1.0,-0.8498508946899999
2024-09-09,5471.0498046875,3825940000,19.450000762939453,46.57206802196477,1.0,-0.8507470159136978
2024-09-10,5495.52001953125,3848180000,19.079999923706055,48.63364427567369,1.0,-0.8508464580976894
2024-09-11,5554.1298828125,3839450000,17.690000534057617,53.28330007605933,1.0,-0.8511452604166849
2024-09-12,5595.759765625,3655070000,17.06999969482422,56.308526626872315,1.0,-0.8554697227295591
2024-09-13,5626.02001953125,3500790000,16.559999465942383,58.41647103057423,1.0,-0.8548941664369418
2024-09-16,5633.08984375,3437070000,17.139999389648438,58.91519974471155,1.0,-0.8420083613781949
2024-09-17,5634.580078125,3443600000,17.610000610351562,59.0267509017012,1.0,-0.7839409093948552
2024-09-18,5618.259765625,3691390000,18.229999542236328,57.19523242158972,1.0,-0.8080400865490277
2024-09-19,5713.64013671875,4024530000,16.329999923706055,64.18876963111357,1.0,-0.8231196947314963
2024-09-20,5702.5498046875,7867260000,16.149999618530273,62.90188785483755,1.0,-0.8122997403553337
2024-09-23,5718.56982421875,3529550000,15.890000343322754,64.0238982447012,1.0,-0.8274217870809611
2024-09-24,5732.93017578125,3872710000,15.390000343322754,65.04447942906658,1.0,-0.8262453510471466
2024-09-25,5722.259765625,3624910000,15.40999984741211,63.60071552200222,1.0,-0.8138432955421047
2024-09-26,5745.3701171875,4391180000,15.369999885559082,65.39242279603921,1.0,-0.8223135436049037
2024-09-27,5738.169921875,3898530000,16.959999084472656,64.32996922057582,1.0,-0.8268917592779639
2024-09-30,5762.47998046875,4425730000,16.729999542236328,66.31965924490333,1.0,-0.8280053947287438
2024-10-01,5708.75,4025180000,19.260000228881836,58.54648939271956,1.0,-0.8473164456257577
2024-10-02,5709.5400390625,3829050000,18.899999618530273,58.62328359967147,1.0,-0.8463851881768581
2024-10-03,5699.93994140625,3597450000,20.489999771118164,57.235741319778185,1.0,-0.8496837992702938
2024-10-04,5751.06982421875,3479400000,19.209999084472656,62.3473278560733,1.0,-0.8517112845742361
2024-10-07,5695.93994140625,3637790000,22.639999389648438,54.748540811870036,1.0,-0.8540514621321291
2024-10-08,5751.1298828125,3393400000,21.420000076293945,60.00389162841628,1.0,-0.8576501305673193
2024-10-09,5792.0400390625,3650340000,20.860000610351562,63.39731436000703,1.0,-0.860579598606682
2024-10-10,5780.0498046875,3208790000,20.93000030517578,61.74384883665592,1.0,-0.8531683578065555
2024-10-11,5815.02978515625,3208720000,20.459999084472656,64.64118297415104,1.0,-0.8731011379024403
2024-10-14,5859.85009765625,3005250000,19.700000762939453,67.98673145258117,1.0,-0.8752063925061178
2024-10-15,5815.259765625,3882120000,20.639999389648438,61.729099037036065,1.0,-0.8372722557649868
2024-10-16,5842.47021484375,3467230000,19.579999923706055,63.91197325120724,1.0,-0.836338987313118
2024-10-17,5841.47021484375,3480010000,19.110000610351562,63.76802315818321,1.0,-0.8727097725414903
2024-10-18,5864.669921875,3374490000,18.030000686645508,65.69827034098395,1.0,-0.8630138660465735
2024-10-21,5853.97998046875,3407010000,18.3700008392334,64.00619227243376,1.0,-0.8505755954683332
2024-10-22,5851.2001953125,3342080000,18.200000762939453,63.54785209682957,1.0,-0.8444970036697307
2024-10-23,5797.419921875,3532650000,19.239999771118164,55.297575925199304,1.0,-0.8315476928210257
2024-10-24,5809.85986328125,3543030000,19.079999923706055,56.69798753719853,1.0,-0.8297366744518285
2024-10-25,5808.1201171875,3501280000,20.329999923706055,56.43173103644808,1.0,-0.821905662567981
2024-10-28,5823.52001953125,3691280000,19.799999237060547,58.29854303957474,1.0,-0.824805358242821
2024-10-29,5832.919921875,3879100000,19.34000015258789,59.440917435325964,1.0,-0.8231502288534891
2024-10-30,5813.669921875,3851120000,20.350000381469727,56.05435808519446,1.0,-0.8251916541067916
2024-10-31,5705.4501953125,4425660000,23.15999984741211,41.67820778718071,1.0,-0.8280608750904531
2024-11-01,5728.7998046875,3796450000,21.8799991607666,44.958277741908695,1.0,-0.837157698469056
2024-11-04,5712.68994140625,3602060000,21.979999542236328,43.15492960309613,1.0,-0.8308273324584153
2024-11-05,5782.759765625,3768310000,20.489999771118164,52.14601069810833,1.0,-0.8376917966806562
2024-11-06,5929.0400390625,6329530000,16.270000457763672,64.6989653402562,1.0,-0.8864668407740628
2024-11-07,5973.10009765625,4925740000,15.199999809265137,67.4671432731325,1.0,-0.8897964731306788
2024-11-08,5995.5400390625,4666740000,14.9399995803833,68.80867729542547,1.0,-0.9041737209451186
2024-11-11,6001.35009765625,4333000000,14.970000267028809,69.16323891589126,1.0,-0.9045110659782899
2024-11-12,5983.990234375,4243400000,14.710000038146973,66.72272017584407,1.0,-0.8949228371301133
2024-11-13,5985.3798828125,4220180000,14.020000457763672,66.82364055597594,1.0,-0.8881052651493295
2024-11-14,5949.169921875,4184570000,14.3100004196167,61.58282959020347,1.0,-0.8964362544194936
2024-11-15,5870.6201171875,4590960000,16.139999389648438,52.04686416680304,1.0,-0.9054088648486168
2024-11-18,5893.6201171875,3983860000,15.579999923706055,54.27933099375326,1.0,-0.9285371956053762
2024-11-19,5916.97998046875,4036940000,16.350000381469727,56.49465747037524,1.0,-0.9019216950645971
2024-11-20,5917.10986328125,3772620000,17.15999984741211,56.50727597356007,1.0,-0.8961079823370333
2024-11-21,5948.7099609375,4230120000,16.8700008392334,59.57907580519955,1.0,-0.8950194931747822
2024-11-22,5969.33984375,4141420000,15.239999771118164,61.49125541651931,1.0,-0.8816821133601817
2024-11-25,5987.3701171875,5633150000,14.600000381469727,63.132800550168156,1.0,-0.8828829523884284
2024-11-26,6021.6298828125,3835170000,14.100000381469727,66.0906727086503,1.0,-0.8801159005926301
2024-11-27,5998.740234375,3363340000,14.100000381469727,62.483679965569586,1.0,-0.8759379328517872
2024-11-29,6032.3798828125,2444420000,13.510000228881836,65.46659894811934,1.0,-0.8793890839183502
2024-12-02,6047.14990234375,4412470000,13.34000015258789,66.71785679881185,1.0,-0.8799521084085106
2024-12-03,6049.8798828125,4095000000,13.300000190734863,66.956177025669,1.0,-0.8793409135117247
2024-12-04,6086.490234375,4003390000,13.449999809265137,70.05310084029068,1.0,-0.8664012988092475
2024-12-05,6075.10986328125,4212020000,13.539999961853027,67.92207656122164,1.0,-0.8618381000526886
2024-12-06,6090.27001953125,3924830000,12.770000457763672,69.26344522753772,1.0,-0.857109242736592
2024-12-09,6052.85009765625,4556460000,14.1899995803833,62.33468457479443,1.0,-0.8669440986636621
2024-12-10,6034.91015625,4048410000,14.180000305175781,59.27333006989864,1.0,-0.8643217853235823
2024-12-11,6084.18994140625,4269950000,13.579999923706055,64.43966097363378,1.0,-0.8644133163460718
2024-12-12,6051.25,3678010000,13.920000076293945,59.0477197497335,1.0,-0.8635558971940389
2024-12-13,6051.08984375,3584960000,13.8100004196167,59.021860819604804,1.0,-0.8309847563372714
2024-12-16,6074.080078125,4391100000,14.6899995803833,61.620191468341545,1.0,-0.7966105336725111
2024-12-17,6050.60986328125,4544500000,15.869999885559082,57.604529336414,1.0,-0.8022712965120239
2024-12-18,5872.16015625,5246960000,27.6200008392334,37.56158593185451,1.0,-0.847099194154993
2024-12-19,5867.080078125,4896880000,24.09000015258789,37.165143693809334,1.0,-0.8418005003315547
2024-12-20,5930.85009765625,8223220000,18.360000610351562,45.01103656062318,1.0,-0.8551566059084318
2024-12-23,5974.06982421875,3593280000,16.780000686645508,49.603951292134255,1.0,-0.8575960969536485
2024-12-24,6040.0400390625,1757720000,14.270000457763672,55.68790252143327,1.0,-0.8622712799273405
2024-12-26,6037.58984375,2904530000,14.729999542236328,55.42029668998448,1.0,-0.8674764116113041
2024-12-27,5970.83984375,3159610000,15.949999809265137,48.57236788019994,1.0,-0.8586616386259306
2024-12-30,5906.93994140625,3433250000,17.399999618530273,43.08403585504087,1.0,-0.8587482934546649
2024-12-31,5881.6298828125,3128350000,17.350000381469727,41.102956805047015,1.0,-0.8590445427659174
2025-01-02,5868.5498046875,3621680000,17.93000030517578,40.07733756352145,1.0,-0.8587247424101795
2025-01-03,5942.47021484375,3667340000,16.1299991607666,47.97761065280406,1.0,-0.8617585036330065
2025-01-06,5975.3798828125,4940120000,16.040000915527344,51.07050812921545,1.0,-0.8581997986607593
2025-01-07,5909.02978515625,4517330000,17.81999969482422,45.23173947353644,1.0,-0.8578787059779859
2025-01-08,5918.25,4441740000,17.700000762939453,46.15302981593648,1.0,-0.8573631799890831
2025-01-10,5827.0400390625,4751930000,19.540000915527344,39.13906025167854,1.0,-0.8414556631594138
2025-01-13,5836.22021484375,4421200000,19.190000534057617,40.12534003545822,1.0,-0.842911488086457
2025-01-14,5842.91015625,4142280000,18.709999084472656,40.87726070844288,1.0,-0.8464296074449502
2025-01-15,5949.91015625,4544570000,16.1200008392334,51.39168859576381,1.0,-0.839568034363754
2025-01-16,5937.33984375,4285810000,16.600000381469727,50.26083144674075,1.0,-0.8394734121692622
2025-01-17,5996.66015625,4366830000,15.970000267028809,55.26367792294433,1.0,-0.8331717264201921
2025-01-21,6049.240234375,4702920000,15.0600004196167,59.1825987154275,1.0,-0.8377520948258986
2025-01-22,6086.3701171875,4323040000,15.100000381469727,61.731949418301205,1.0,-0.8341323766703527
2025-01-23,6118.7099609375,4432250000,15.020000457763672,63.849793745843265,1.0,-0.8320672057210575
2025-01-24,6101.240234375,4214250000,14.850000381469727,61.85825734275561,1.0,-0.8261981813842542
2025-01-27,6012.27978515625,5198750000,17.899999618530273,52.82287866441746,1.0,-0.8376102830014623
2025-01-28,6067.7001953125,4473640000,16.40999984741211,57.033411001561966,1.0,-0.8407138869589889
2025-01-29,6039.31005859375,4115310000,16.559999465942383,54.357054771396385,1.0,-0.8401043279097559
2025-01-30,6071.169921875,4634620000,15.84000015258789,56.80664060943639,1.0,-0.8411138946195725
2025-01-31,6040.52978515625,4843770000,16.43000030517578,53.81536280289342,1.0,-0.8468051859662651
2025-02-03,5994.56982421875,4797210000,18.6200008392334,49.59661723963735,1.0,-0.8488267305560567
2025-02-04,6037.8798828125,4410160000,17.209999084472656,53.3109903499785,1.0,-0.8518791669197079
2025-02-05,6061.47998046875,4756250000,15.770000457763672,55.24635996605326,1.0,-0.8844718114925547
2025-02-06,6083.56982421875,4847120000,15.5,57.04135542445815,1.0,-0.9094270346247265
2025-02-07,6025.990234375,4766900000,16.540000915527344,51.2690313185708,1.0,-0.9092245318542761
2025-02-10,6066.43994140625,4458760000,15.8100004196167,54.73448303908491,1.0,-0.9104260225823323
2025-02-11,6068.5,4324880000,16.020000457763672,54.91034850338014,1.0,-0.9113595684884269
2025-02-12,6051.97021484375,4627960000,15.890000343322754,53.12674385205286,1.0,-0.9036868865152435
2025-02-13,6115.06982421875,4763800000,15.100000381469727,58.648529004429584,1.0,-0.896998539428709
2025-02-14,6114.6298828125,4335190000,14.770000457763672,58.59669910286113,1.0,-0.9014274022540807
2025-02-18,6129.580078125,4684980000,15.350000381469727,59.89379342352114,1.0,-0.89261890145854
2025-02-19,6144.14990234375,4562330000,15.270000457763672,61.17049835725051,1.0,-0.884940743636252
2025-02-20,6117.52001953125,4813690000,15.65999984741211,57.56365768226862,1.0,-0.8876813757937352
2025-02-21,6013.1298828125,5434560000,18.209999084472656,46.09074766251313,1.0,-0.8978295751517308
2025-02-24,5983.25,4990120000,18.979999542236328,43.422974599738524,1.0,-0.8986099324612564
2025-02-25,5955.25,5374690000,19.43000030517578,41.026549042801754,1.0,-0.8933735183333313
2025-02-26,5956.06005859375,4869580000,19.100000381469727,41.12777639964689,1.0,-0.8917981120077586
2025-02-27,5861.56982421875,5057680000,21.1299991607666,33.83265379134585,1.0,-0.897048553122851
2025-02-28,5954.5,6441140000,19.6299991607666,44.29737257838067,1.0,-0.8775125991744314
2025-03-03,5849.72021484375,5613850000,22.780000686645508,37.161011709742475,1.0,-0.8939887191458853
2025-03-04,5778.14990234375,6138110000,23.510000228881836,33.22380434033262,1.0,-0.8786962145891383
2025-03-05,5842.6298828125,5285970000,21.93000030517578,39.448294793420416,1.0,-0.8795875976110737
2025-03-06,5738.52001953125,5165080000,24.8700008392334,33.94623388723956,1.0,-0.8949163140936038
2025-03-07,5770.2001953125,5705140000,23.3700008392334,36.83335726628819,1.0,-0.8999396076243823
2025-03-10,5614.56005859375,6409370000,27.860000610351562,29.915355976977935,1.0,-0.9163907045846831
2025-03-11,5572.06982421875,6221240000,26.920000076293945,28.349892444717383,1.0,-0.9045589556019669
2025-03-12,5599.2998046875,5219830000,24.229999542236328,30.84736319773421,1.0,-0.8952664270844909
2025-03-13,5521.52001953125,5018980000,24.65999984741211,27.86011963365513,1.0,-0.8785651300128395
2025-03-14,5638.93994140625,4863180000,21.770000457763672,37.672844565268875,1.0,-0.8851968773765259
2025-03-17,5675.1201171875,5031770000,20.510000228881836,40.36457814117165,1.0,-0.887447102047716
2025-03-18,5614.66015625,4666270000,21.700000762939453,37.45365434401182,1.0,-0.9014982676828484
2025-03-19,5675.2900390625,4660090000,19.899999618530273,41.97288924353825,1.0,-0.9035930922867162
2025-03-20,5662.89013671875,4678420000,19.799999237060547,41.31539626857748,1.0,-0.9070825726149092
2025-03-21,5667.56005859375,9367460000,19.280000686645508,41.68588243232277,1.0,-0.9068666542248992
2025-03-24,5767.56982421875,4517990000,17.479999542236328,49.09737196681281,1.0,-0.9090438812136147
2025-03-25,5776.64990234375,4467340000,17.149999618530273,49.72217074192968,1.0,-0.9080443520703917
2025-03-26,5712.2001953125,4183140000,18.329999923706055,45.4571763406776,1.0,-0.911071972210188
2025-03-27,5693.31005859375,4403460000,18.690000534057617,44.25887084350504,1.0,-0.9122456070451368
2025-03-28,5580.93994140625,4513330000,21.649999618530273,37.864501019681605,1.0,-0.9179581980456042
2025-03-31,5611.85009765625,5257250000,22.280000686645508,40.41468610937076,1.0,-0.9065286277922275
2025-04-01,5633.06982421875,4434500000,21.770000457763672,42.169425733480374,1.0,-0.9153949578104222
2025-04-02,5670.97021484375,4243830000,21.510000228881836,45.26963075874905,1.0,-0.9129735683731492
2025-04-03,5396.52001953125,7210470000,30.020000457763672,31.923660862592556,1.0,-0.9413367666387129
2025-04-04,5074.080078125,8853500000,45.310001373291016,23.250964604220286,1.0,-0.9599703554798493
2025-04-07,5062.25,8691980000,46.97999954223633,23.00403737960295,1.0,-0.9595847402685536
2025-04-08,4982.77001953125,7408140000,52.33000183105469,21.362555732977313,1.0,-0.9600434194128082
2025-04-09,5456.89990234375,9489600000,33.619998931884766,46.08009937818968,1.0,-0.9251754539656014
2025-04-10,5268.0498046875,6677140000,40.720001220703125,40.60535551600497,1.0,-0.9279558943405395
2025-04-11,5363.35986328125,5602550000,37.560001373291016,44.2080555381625,1.0,-0.9280442076941098
2025-04-14,5405.97021484375,5031440000,30.889999389648438,45.791168572754884,1.0,-0.9173143010682288
2025-04-15,5396.6298828125,4317110000,30.1200008392334,45.48648106535427,1.0,-0.9177364641347597
2025-04-16,5275.7001953125,4607750000,32.63999938964844,41.624767635731345,1.0,-0.9153885239128368
2025-04-17,5282.7001953125,4714880000,29.649999618530273,41.932082626307654,1.0,-0.9101376714487517
2025-04-21,5158.2001953125,4226340000,33.81999969482422,38.09116194615488,1.0,-0.9118676526018781
2025-04-22,5287.759765625,4666950000,30.56999969482422,43.85467566851437,1.0,-0.9096825376723556
2025-04-23,5375.85986328125,5371390000,28.450000762939453,47.438092817463414,1.0,-0.9150414636803557
2025-04-24,5484.77001953125,4697710000,26.469999313354492,51.55446123573996,1.0,-0.9186650218678262
2025-04-25,5525.2099609375,4236580000,24.84000015258789,53.02552624656471,1.0,-0.9222211840737229
2025-04-28,5528.75,4257880000,25.149999618530273,53.15961142831586,1.0,-0.9204666190882105
2025-04-29,5560.830078125,4747150000,24.170000076293945,54.42907075970888,1.0,-0.9208566377933388
2025-04-30,5569.06005859375,5449490000,24.700000762939453,54.76775463530365,1.0,-0.9207220686310493
2025-05-01,5604.14013671875,4935270000,24.600000381469727,56.259972114040806,1.0,-0.9206934323617986
2025-05-02,5686.669921875,4854380000,22.68000030517578,59.6338986929351,1.0,-0.9224136325727511
2025-05-05,5650.3798828125,4358260000,23.639999389648438,57.53239372805851,1.0,-0.9233890777186108
2025-05-06,5606.91015625,4717260000,24.760000228881836,55.03074258756251,1.0,-0.9220498420816896
2025-05-07,5631.27978515625,4987440000,23.549999237060547,56.1810733365437,1.0,-0.9216226652190568
2025-05-08,5663.93994140625,5627400000,22.479999542236328,57.74126353751927,1.0,-0.921177737242715
2025-05-09,5659.91015625,4645090000,21.899999618530273,57.46936895340133,1.0,-0.9199086791429042
2025-05-12,5844.18994140625,6014580000,18.389999389648438,65.47549198969695,1.0,-0.9215466151200346
2025-05-13,5886.5498046875,5516290000,18.219999313354492,67.01268681201884,1.0,-0.9227443420500496
2025-05-14,5892.580078125,5233450000,18.6200008392334,67.23633277324913,1.0,-0.9228235658347306
2025-05-15,5916.93017578125,4991290000,17.829999923706055,68.17462061933557,1.0,-0.9221959600238729
2025-05-16,5958.3798828125,4850850000,17.239999771118164,69.7620741588256,1.0,-0.914467122608177
2025-05-19,5963.60009765625,4144010000,18.139999389648438,69.96526439848353,1.0,-0.9146941928477575
2025-05-20,5940.4599609375,4416850000,18.09000015258789,67.79064703798963,1.0,-0.9144498782394233
2025-05-21,5844.60986328125,5254250000,20.8700008392334,59.53611954533055,1.0,-0.9095365335635018
2025-05-22,5842.009765625,5157050000,20.280000686645508,59.32509030736028,1.0,-0.87666513153619
2025-05-23,5802.81982421875,4662820000,22.290000915527344,56.097522148045215,1.0,-0.8354876787925699
2025-05-27,5921.5400390625,5366380000,18.959999084472656,62.71517351521467,1.0,-0.8445963978854258
2025-05-28,5888.5498046875,4665050000,19.309999465942383,60.00827839566818,1.0,-0.8852435046108473
2025-05-29,5912.169921875,4569750000,19.18000030517578,61.29632717700674,1.0,-0.8896415786322261
2025-05-30,5911.68994140625,6378540000,18.56999969482422,61.25315371598766,1.0,-0.8837213602255998
2025-06-02,5935.93994140625,4832240000,18.360000610351562,62.683230364062624,1.0,-0.9106908228383765
2025-06-03,5970.3701171875,5026680000,17.690000534057617,64.67664256279144,1.0,-0.8908545430101138
2025-06-04,5970.81005859375,4767050000,17.610000610351562,64.70258890878546,1.0,-0.8913679201500733
2025-06-05,5939.2998046875,5091850000,18.479999542236328,61.23327600451278,1.0,-0.8939191898348411
2025-06-06,6000.35986328125,4355710000,16.770000457763672,65.13455511176208,1.0,-0.9014691941324336
2025-06-09,6005.8798828125,4642360000,17.15999984741211,65.47283557273344,1.0,-0.900242311395395
2025-06-10,6038.81005859375,4882880000,16.950000762939453,67.49874467593656,1.0,-0.8990919439831255
2025-06-11,6022.240234375,5111550000,17.260000228881836,65.4187147375404,1.0,-0.8993430688630021
2025-06-12,6045.259765625,4669500000,18.020000457763672,66.94277970298265,1.0,-0.8866637567681708
2025-06-13,5976.97021484375,5258910000,20.81999969482422,58.68052125420079,1.0,-0.8908775956204874
2025-06-16,6033.10986328125,5111710000,19.110000610351562,62.75069817344359,1.0,-0.8884044605463379
2025-06-17,5982.72021484375,4955700000,21.600000381469727,57.295216043949544,1.0,-0.8879786463470164
2025-06-18,5980.8701171875,5106470000,20.139999389648438,57.09893399467161,1.0,-0.8669358615936792
2025-06-20,5967.83984375,7451500000,20.6200008392334,55.652851063714614,1.0,-0.8688393748525174
2025-06-23,6025.169921875,5597000000,19.829999923706055,60.404308264506355,1.0,-0.8684037317247295
2025-06-24,6092.18017578125,5443690000,17.479999542236328,65.10982839828347,1.0,-0.8762000572934461
2025-06-25,6092.16015625,5171110000,16.760000228881836,65.10733904249705,1.0,-0.8690832028017498
2025-06-26,6141.02001953125,5308140000,16.59000015258789,68.29352693150493,1.0,-0.8672410695332325
2025-06-27,6173.06982421875,7889350000,16.31999969482422,70.2148271823547,1.0,-0.8673635399970255
2025-06-30,6204.9501953125,5782900000,16.729999542236328,72.03041001831492,1.0,-0.8559853474294932
2025-07-01,6198.009765625,6275310000,16.829999923706055,71.01552481854095,1.0,-0.8542314963303865
2025-07-02,6227.419921875,5645710000,16.639999389648438,72.7665763639896,1.0,-0.8595327484225405
2025-07-03,6279.35009765625,3378110000,16.3799991607666,75.57275388756591,1.0,-0.8625151478183646
2025-07-07,6229.97998046875,5236740000,17.790000915527344,68.36085792365785,1.0,-0.8432819250489514
2025-07-08,6225.52001953125,5739030000,16.809999465942383,67.7320327853431,1.0,-0.8300181547250621
2025-07-09,6263.259765625,4813340000,15.9399995803833,70.22770374157552,1.0,-0.8202407124836014
2025-07-10,6280.4599609375,5367350000,15.779999732971191,71.31654910384373,1.0,-0.77909584495831
2025-07-11,6259.75,4656210000,16.399999618530273,68.08766186113341,1.0,-0.7915563332846425
2025-07-14,6268.56005859375,4722250000,17.200000762939453,68.73613124743518,1.0,-0.7853337916456631
2025-07-15,6243.759765625,5133670000,17.3799991607666,64.74756343022715,1.0,-0.7888395680099074
2025-07-16,6263.7001953125,5177460000,17.15999984741211,66.43408822146736,1.0,-0.7892626075505802
2025-07-17,6297.35986328125,5512290000,16.520000457763672,69.11971061612539,1.0,-0.7891072559859837
2025-07-18,6296.7900390625,5184700000,16.40999984741211,69.01903341503487,1.0,-0.7883285933292931
2025-07-21,6305.60009765625,5010840000,16.649999618530273,69.75260050754099,1.0,-0.7824072198571651
2025-07-22,6309.6201171875,5662040000,16.5,70.10049133549533,1.0,-0.7615302998135113
2025-07-23,6358.91015625,5642510000,15.369999885559082,74.0426253529148,1.0,-0.7721022417473395
2025-07-24,6363.35009765625,5282720000,15.390000343322754,74.3704272474155,1.0,-0.7740063205887608
2025-07-25,6388.64013671875,4470720000,14.930000305175781,76.21308925486578,1.0,-0.7760944366955629
2025-07-28,6389.77001953125,4565620000,15.029999732971191,76.29508876049148,1.0,-0.7971178212349918
2025-07-29,6370.85986328125,5076120000,15.979999542236328,71.83198041724589,1.0,-0.7482854942767425
2025-07-30,6362.89990234375,5375070000,15.479999542236328,69.97634520307028,1.0,-0.7070112692883943
2025-07-31,6339.39013671875,6077080000,16.719999313354492,64.66317377606745,1.0,-0.6628062315227289
2025-08-01,6238.009765625,5827150000,20.3799991607666,47.806273297101576,1.0,-0.8230661350233063
2025-08-04,6329.93994140625,4842580000,17.520000457763672,58.39716505088179,1.0,-0.8508705736717136
